,dist,temp,dTdP,pco20,gamma,popDeath,declineTime,peakPopList,carryCapList,anthroPopList,tempError,timeLeftMin,percentDone,timeElapsedMinutes,logGamma,logdTdP,logpco20,logpopDeath,logdeclineTime,logAnthroPop
374,0.9831538461538462,309.0474358974359,0.001586630638442874,4128.245,0.010908085639294757,17.70098637,940.8412948505384,9.937811321,10.0,916.7511450383637,0.09256410256409708,153.46603055419368,23.44,46.98594247897466,-1.9622514610744537,-2.799524163576754,3.615765463568444,1.2479974676675978,2.973516370947345,2.9622514610744535
375,0.9831538461538462,311.61153846153843,0.001235647865409984,5907.832,0.00849507907469364,13.12349296,1311.0529268362338,9.954313099,10.0,1177.1520797009925,0.015461538461579494,153.58258854176137,23.5,47.17896510759989,-2.0708325742353977,-2.908105276737698,3.7714281368582014,1.118049442612519,3.1176202243895115,3.0708325742353977
376,0.9831538461538462,314.175641025641,0.0009793294978278477,8270.965,0.0067328902975664524,8.416460483,1974.9754987194399,9.967393690000002,10.0,1485.246240179261,0.08835897435898232,153.7128514313536,23.56,47.37669779857,-2.1717984616570623,-3.0090711641593626,3.9175561830381036,0.9251294886626814,3.2955617121969345,3.1717984616570623
377,0.9831538461538462,316.73974358974357,0.000770023260012864,11298.36,0.00529390991258844,5.674285922,2980.728970437718,9.976578359,10.0,1888.9630094046183,0.1532564102564038,153.8238065525801,23.62,47.56897500356038,-2.276223453438641,-3.1134961559409415,4.053015408559507,0.7539112157069761,3.474322488614133,3.276223453438641
378,0.9831538461538462,319.30384615384617,0.0006054428245411936,15030.321,0.004162419418720705,3.750556442,4525.725078827467,9.983362618,10.0,2402.4489110886952,0.12615384615384073,153.82278707173532,23.69,47.75339831908544,-2.380654161015639,-3.217926863517939,4.176968255839071,0.5740957055310769,3.6556881686256535,3.380654161015639
379,0.9831538461538462,321.8679487179487,0.0004690518819783357,20040.427,0.003224731688601058,2.470717059,6992.6214542214175,9.98799902,10.0,3101.0331914895423,0.20705128205128176,153.89422324707633,23.75,47.93426625728607,-2.491506414674479,-3.3287791171767793,4.301906970776453,0.3928230138153975,3.8446400183313854,3.491506414674479
380,0.9831538461538462,324.43205128205125,0.00035845910082477734,26781.298,0.002464406318170344,1.579131907,11253.965711402901,9.991989492,10.0,4057.772424242252,0.3949487179487505,153.99065354883578,23.81,48.123342446486156,-2.60828768644615,-3.4455603889484503,4.427831621988037,0.19841840872238517,4.051305587611008,3.60828768644615
381,0.9831538461538462,326.99615384615385,0.0002866972645669879,34007.998,0.0019710436938980415,1.081727547,16729.702494950954,9.994087044,10.0,5073.454247086458,0.13084615384616427,153.9939967328846,23.88,48.310255412260695,-2.705303748217522,-3.5425764507198223,4.531581066418341,0.03411788948185269,4.223488217952833,3.705303748217522
382,0.9831538461538462,329.5602564102564,0.00022302106783800825,44166.231,0.0015332698413863064,0.6950620906,26216.815535196052,9.995854887,10.0,6522.0091924318385,0.11374358974359211,154.06151053781662,23.94,48.491093377272286,-2.814381406585794,-3.651654109088094,4.645090339585712,-0.15797639771133962,4.4185799383272695,3.8143814065857935
383,0.9831538461538462,332.124358974359,0.00016773365319071076,59022.145,0.0011531688656861365,0.4431392725,42541.34583836181,9.99703756,10.0,8671.756841137047,0.3936410256409886,154.14082462059127,24.0,48.67604988018672,-2.938107091607485,-3.7753797941097855,4.7710149887074165,-0.35345975961802567,4.6288112251277935,3.9381070916074856
384,0.9831538461538462,334.6884615384615,0.00013045950695415374,76652.137,0.0008969091103098068,0.2841829013,67518.27214080498,9.997983025,10.0,11149.401745452044,0.420538461538456,154.21354904087602,24.06,48.85933618545532,-3.047251564638036,-3.884524267140336,4.884524267140434,-0.546402056227173,4.829421319735555,4.047251564638036
385,0.9831538461538462,337.25256410256407,0.0001032505460181786,97336.047,0.0007098475038749779,0.1893083898,102937.38219701221,9.998585161000001,10.0,14087.532808682317,0.24143589743596294,154.2616399866893,24.12,49.035197106997174,-3.1488349404907625,-3.986107642993063,4.988273704749618,-0.7228301384762281,5.012573119501401,4.1488349404907625
386,0.9831538461538462,339.81666666666666,8.24805978342325e-05,123665.447,0.0005670541101103485,0.1342394511,149886.7689827156,9.998867289,10.0,17635.00135472787,0.08333333333331439,154.2582808690359,24.19,49.221841633319855,-3.2463754973661856,-4.083648199868486,5.092248371630301,-0.872119832325331,5.1757632978822645,4.246375497366186
387,0.9831538461538462,342.3807692307692,6.413270783230292e-05,160604.477,0.00044091236634708256,0.08570741599,236921.83348824715,9.999243358,10.0,22680.243883493353,0.18923076923078952,154.32837684043903,24.25,49.40545397202174,-3.355647720268749,-4.192920422771049,5.205757647476256,-1.0669815983312785,5.374605084895578,4.355647720268749
388,0.9831538461538462,344.9448717948718,5.161304260706406e-05,204405.698,0.0003548396679235654,0.05752208103,358044.1476818808,9.999472592,10.0,28181.742076689294,0.1321282051281969,154.42504253645876,24.31,49.598002167542774,-3.4499678358602295,-4.287240538362529,5.310492997996269,-1.240165410464238,5.553936579472191,4.449967835860229
389,0.9831538461538462,347.50897435897434,4.068379744599708e-05,265461.945,0.0002797011074412299,0.04133532593,518903.40241355303,9.999564506,10.0,35752.45050504913,0.33702564102566157,154.41604862968748,24.38,49.783962782224016,-3.553305814090886,-4.3905785165931865,5.424002272080153,-1.3836786336006845,5.7150865183430035,4.553305814090886
390,0.9831538461538462,350.0730769230769,3.3507742802426755e-05,329774.526,0.00023036573176668393,0.0298577825,730735.6523695493,9.99966845,10.0,43409.2341916899,0.13492307692314398,154.51949863541145,24.44,49.97957314252854,-3.6375821242571074,-4.474854826759407,5.518217104780545,-1.5249424499189277,5.863760296957418,4.637582124257108
391,0.9831538461538462,352.6371794871795,2.6618187009366124e-05,428278.605,0.0001830000356893921,0.01977338326,1112450.48232363,9.999769564000001,10.0,54644.79808612227,0.5018205128205295,154.6055750331911,24.5,50.17002103726069,-3.7375488255717317,-4.574821528074032,5.631726379410521,-1.7039190157930992,6.046280688657714,4.737548825571731
392,0.9831538461538462,355.201282051282,2.2225407822153545e-05,530923.891,0.00015279967877730562,0.01462366334,1525283.8044491534,9.999816919999999,10.0,65445.163759632436,0.4257179487179883,154.66218070679713,24.56,50.35131439765294,-3.8158775587537206,-4.6531502612560205,5.725032268562131,-1.8349438196452037,6.183350658921297,4.815877558753721
393,0.9831538461538462,357.7653846153846,1.88798247256115e-05,643544.11,0.00012979879498857904,0.01143444688,1971628.1279489542,9.999841655,10.0,77042.31769547549,0.15761538461538294,154.71505450431223,24.62,50.53176760276158,-3.8867293393710884,-4.724002041873389,5.808578319807707,-1.941784838733119,6.294825005326611,4.886729339371088
394,0.9831538461538462,360.32948717948716,1.547168220330058e-05,817622.792,0.00010636781514769147,0.008244619383,2748410.512258051,9.999873683,10.0,94013.40044556731,0.5545128205128549,154.72884576458898,24.69,50.72706416050593,-3.9731897613101173,-4.810462463812417,5.912552989324231,-2.0838293889798427,6.439081600983313,4.973189761310117
395,0.9831538461538462,362.8935897435897,1.3518886840559984e-05,965316.165,9.294234702884989e-05,0.005972521098,3805128.051753006,9.999916429,10.0,107593.58160920917,0.12141025641028591,154.81012416303355,24.75,50.91761558850606,-4.031786364686844,-4.869059067189144,5.984669578863389,-2.223842307425084,6.580369276411185,5.031786364686844
396,0.9831538461538462,365.4576923076923,1.1494938552075643e-05,1170080.2,7.902770254552004e-05,0.00491766989,4727344.953005737,9.999921797999999,10.0,126537.90604933743,0.10130769230772785,154.88375414545843,24.81,51.10607714255651,-4.102220643472724,-4.939493345975024,6.068215630313463,-2.3082406276434924,6.6746172938030055,5.102220643472724
397,0.9831538461538462,368.02179487179484,9.888422976378536e-06,1415797.042,6.798290796260243e-05,0.004193104192,5684960.868765891,9.999921855,10.0,147095.79657141212,0.1502051282051866,154.8726633180376,24.88,51.29435387849808,-4.1676002624493265,-5.004872964951627,6.151001000629913,-2.37746434593212,6.754727479659192,5.1676002624493265
398,0.9831538461538462,370.58589743589744,8.478439805688151e-06,1716117.627,5.8289273664106035e-05,0.002867299734,8277425.000429594,9.999951376,10.0,171558.1507778832,0.3321025641025699,154.9201224501647,24.94,51.474924778938295,-4.234411356340121,-5.071684058842421,6.234547052164344,-2.54252690558223,6.917895254413882,5.234411356340121
399,0.9831538461538462,373.15,7.295922469442084e-06,2076502.329,5.015946697741433e-05,0.002554942803,9596875.313927466,9.999947617,10.0,199364.16000000105,0.5910000000000082,155.02917257547378,25.0,51.67639085849126,-4.299647087209191,-5.1369197897114915,6.317332422549812,-2.592618817885248,6.982129852329554,5.299647087209191
400,0.9886153846153847,273.15,,,,,,,10.0,,,154.57659198517624,25.06,51.690544370810194,,,,,,
401,0.9886153846153847,275.7141025641025,,,,,,,10.0,,,154.1254636269466,25.12,51.70448245604833,,,,,,
402,0.9886153846153847,278.2782051282051,0.9392821200938878,11.924,6.457564575645478,1.227965975,120.24640657084183,0.06829412039999999,10.0,1.5485714285714953,0.008794871794862047,153.82068946143218,25.19,51.79445485273997,0.8100687578118699,-0.027203944690430238,1.0764219673605933,0.08918633335688607,2.0800721068357007,0.18993124218812998
403,0.9886153846153847,280.84230769230766,0.38122243226206853,15.87,2.620904221801721,3.19957111,113.23203285420959,0.1478613629,10.0,3.8154770848991855,0.09369230769232217,153.6204413869987,25.25,51.89185478289922,0.4184511503998511,-0.4188215521024491,1.2005769267548483,0.5050917667437173,2.0539693042714964,0.5815488496001489
404,0.9886153846153847,283.40641025641025,0.2597904500171335,23.288,1.786059343867793,282.1863977,89.18275154004141,5.181908367,10.0,5.598918106687623,0.19558974358972137,153.54192424389146,25.31,52.030340107282,0.25189588472394336,-0.5853768177783569,1.3671321924307545,2.450536075519651,1.9502808674329908,0.7481041152760567
405,0.9886153846153847,285.9705128205128,0.09820314780902431,37.677,0.6751466411870422,468.8879535,72.14784394250523,7.099920408,10.0,14.811597051594614,0.5404871794872292,153.56803819013163,25.37,52.20449053843816,-0.17060188858876488,-1.0078745910910651,1.5760763151581316,2.6710690751451587,1.8582233572193454,1.1706018885887648
406,0.9886153846153847,288.53461538461534,0.0611256776103251,62.167,0.420239033570985,437.6461054,83.17043121149891,8.162710603999999,10.0,23.795980861237254,0.15138461538464298,153.4638494149694,25.44,52.36212887763977,-0.3765036109563065,-1.2137763134586068,1.7935599100755404,2.6411230680467055,1.9199689531641497,1.3765036109563065
407,0.9886153846153847,291.09871794871793,0.02071791408970596,130.322,0.14243565936672845,317.9408908,113.23203285420959,8.981409435,10.0,70.20713804717289,0.0022820512820658223,153.52184076636445,25.5,52.547744154930115,-0.8463812696355353,-1.6836539721378354,2.115017736296607,2.502346386696685,2.0539693042714964,1.8463812696355353
408,0.9886153846153847,293.6628205128205,0.00730411686587642,301.2,0.05021580345290039,185.1935915,170.34907597535948,9.483318992000001,10.0,199.14049586758958,0.016179487179499574,153.63075628791182,25.56,52.75123765071233,-1.299159584203766,-2.136432286706066,2.478854967528663,2.267625954136727,2.2313397821663505,2.299159584203766
409,0.9886153846153847,296.2269230769231,0.005530470620320277,659.98,0.0380219855147019,103.6704449,268.5503080082135,9.711329022,10.0,263.0057285181311,0.034076923076952426,154.02242922667503,25.62,53.052630233764646,-1.4199652079449654,-2.2572379104472655,2.8195307749036185,2.0156549623070523,2.429025654816865,2.4199652079449656
410,0.9886153846153847,298.7910256410256,0.0031506525351479597,1285.448,0.02166073617914222,51.91509383,369.7577002053388,9.842668369,10.0,461.66482603805974,0.13997435897437072,154.18861673559923,25.69,53.30514821608861,-1.6643267871794893,-2.5015994896817895,3.109054512896552,1.7152936432831503,2.5679172269471366,2.664326787179489
411,0.9886153846153847,301.3551282051282,0.0024929501167417073,2226.278,0.017139032052599236,38.66135927,504.1861874903198,9.885635186,10.0,583.4635217035748,0.2488717948717749,154.3894107209826,25.75,53.542455569903055,-1.7660137090222296,-2.6032864115245298,3.3475793946471666,1.5872771190428419,2.702590943722609,2.7660137090222294
412,0.9886153846153847,303.91923076923075,0.0019174961335486093,3337.686,0.013182785918146688,24.7757641,736.5088270758313,9.920265146,10.0,758.5650000000801,0.12476923076923185,154.62829031783082,25.81,53.793721163272856,-1.8799928005899518,-2.717265503092252,3.5234454770760935,1.3940270572762403,2.8671779562395487,2.8799928005899518
413,0.9886153846153847,306.4833333333333,0.001491438641713816,4995.177,0.010253640661782486,14.97141583,1153.48909737016,9.947819573,10.0,975.2633557046856,0.27966666666668516,154.96334697393823,25.87,54.079344209035234,-1.9891219064528172,-2.8263946089551175,3.6985508817034156,1.1752628730271406,3.0620134939812087,2.989121906452817
414,0.9886153846153847,309.0474358974359,0.0010398168917346963,7164.723,0.007148741130676038,9.647341874,1723.386294088637,9.965498187,10.0,1398.8476876143825,0.3465641025641162,155.00427209010806,25.94,54.291261382897694,-2.145770429266862,-2.983043131769162,3.85519940451746,0.9844076689421084,3.2363826347245923,3.145770429266862
415,0.9886153846153847,311.61153846153843,0.0008653344066895506,9765.011,0.00594917404599066,7.131429158,2386.590603129782,9.972050999999999,10.0,1680.9056051636817,0.2624615384615936,155.22971686033102,26.0,54.540170788764954,-2.22554332539212,-3.0628160278944203,3.989672736844212,0.8531765723815264,3.3777779263169276,3.22554332539212
416,0.9886153846153847,314.175641025641,0.0006938672865724881,13042.84,0.004770337595185856,4.783566119,3519.1712774769817,9.979985462,10.0,2096.287694626022,0.2483589743589505,155.27171095353802,26.06,54.72519323031108,-2.321450884997991,-3.1587235875002913,4.115372166705452,0.6797517812083083,3.546440404389312,3.321450884997991
417,0.9886153846153847,316.73974358974357,0.0005462767101997402,17390.454,0.003755652382623214,3.2398327,5310.841875650889,9.985611866,10.0,2662.653244019163,0.3612564102564306,155.50772306208344,26.12,54.97917875448863,-2.4253146121713773,-3.2625873146736777,4.240310919962521,0.510522584483541,3.7251633709814445,3.4253146121713773
418,0.9886153846153847,319.30384615384617,0.0004437779523504929,22083.116,0.0030509734224096383,2.241735538,7674.401708124527,9.98932983,10.0,3277.6424489801243,0.10915384615384482,155.45864504188225,26.19,55.16138617595037,-2.5155615755601857,-3.352834278062486,4.3440603537549105,0.35058437669704223,3.885044528124715,3.5155615755601857
419,0.9886153846153847,321.8679487179487,0.0003513709433137383,28744.551,0.002415675235281951,1.507921881,11563.783822575711,9.992119396,10.0,4139.62930693075,0.1640512820512754,155.52471997548665,26.25,55.35625626246134,-2.6169614529174314,-3.4542341554197313,4.458555529202368,0.17837884317207475,4.063099964221378,3.6169614529174314
420,0.9886153846153847,324.43205128205125,0.0002712253121268843,36501.018,0.0018646740208723294,1.065902772,16938.17309965645,9.994042512,10.0,5362.8676584027335,0.027948717948731883,155.5342629842412,26.31,55.531367337703706,-2.7293970798393348,-3.5666697823416347,4.562304976939142,0.027717591642087716,4.228866566825609,3.7293970798393348
421,0.9886153846153847,326.99615384615385,0.0002068631044195354,48582.854,0.0014221838428843058,0.6508054952,27935.407463319334,9.996170588,10.0,7031.439746720211,0.431846153846152,155.51822217821262,26.38,55.72630672454834,-2.8470442595911587,-3.6843169620934586,4.686483023850012,-0.18654878867162422,4.446155010322301,3.8470442595911587
422,0.9886153846153847,329.5602564102564,0.00016415256102903682,61832.724,0.0011285488570746281,0.4317608433,42302.33121857662,9.997230131,10.0,8860.936712940842,0.394743589743598,155.54945227679616,26.44,55.90983575582504,-2.94747963472657,-3.78475233722887,4.7912183794781695,-0.36475674669340097,4.626364301357702,3.94747963472657
423,0.9886153846153847,332.124358974359,0.0001382870773713644,76652.137,0.0009507236569281303,0.3093545162,61167.69382381207,9.997924694,10.0,10518.303533448257,0.10064102564103905,155.57539892466562,26.5,56.09181049664815,-3.021945699373387,-3.859218401875687,4.884524267140434,-0.5095435394260319,4.7865221068101595,4.021945699373386
424,0.9886153846153847,334.6884615384615,0.00011044212633782789,97336.047,0.0007592896185725668,0.2183014404,89543.45866285072,9.998339972,10.0,13170.205090910618,0.07253846153849963,155.58472934530442,26.56,56.26811562379201,-3.119592537995744,-3.9568652404980442,4.988273704749618,-0.6609433987127209,4.952033865222557,4.119592537995744
425,0.9886153846153847,337.25256410256407,8.563688192497412e-05,126697.747,0.000588753563234197,0.1397898125,142158.98971849287,9.998871068,10.0,16985.035207374454,0.3434358974359384,155.586098781087,26.62,56.44183632532756,-3.2300664514328705,-4.067339153935171,5.1027688921196885,-0.8545244776336038,5.152774328406961,4.2300664514328705
426,0.9886153846153847,339.81666666666666,6.972946096280052e-05,157035.489,0.00047939004411925355,0.09710866314,205336.43045463177,9.999157308,10.0,20859.840797011606,0.11033333333335804,155.54250809048776,26.69,56.62842096487681,-3.3193109895534456,-4.156583692055746,5.195997811231875,-1.012742024612369,5.312466008025343,4.319310989553446
427,0.9886153846153847,342.3807692307692,5.454838152309164e-05,204405.698,0.00037502012297125503,0.06211558859,324758.76118656446,9.999433523,10.0,26665.23577660522,0.4492307692307804,155.5785803042097,26.75,56.81538598140081,-3.425945428109873,-4.263218130612173,5.310492997996269,-1.2067993951690115,5.5115608760919645,4.4259454281098725
428,0.9886153846153847,344.9448717948718,4.321308114189574e-05,253395.493,0.0002970899328505332,0.04511734941,463390.9190477703,9.999575919000002,10.0,33659.84132835301,0.28912820512817916,155.59404119016162,26.81,56.99516661167145,-3.527112064391346,-4.364384766893646,5.4037988860697705,-1.3456564225536165,5.665947518780486,4.527112064391345
429,0.9886153846153847,347.50897435897434,3.550152932469339e-05,314070.977,0.00024407301410726704,0.03532205401,605607.1203138451,9.999594780999999,10.0,40971.34636771079,0.16402564102565975,155.5521717618619,26.88,57.18329290151596,-3.612480235626562,-4.449752938128862,5.497027805513065,-1.4519540497357022,5.782190972659179,4.6124802356265615
430,0.9886153846153847,350.0730769230769,2.9408426739909967e-05,389344.187,0.00020218293383688103,0.02629961528,840989.6530164401,9.999681527,10.0,49460.15872965762,0.10092307692309532,155.57267032801235,26.94,57.36555897394816,-3.694255505783948,-4.5315282082862485,5.590333694962129,-1.5800506044758367,5.924790652557118,4.694255505783948
431,0.9886153846153847,352.6371794871795,2.434435558805446e-05,482658.083,0.0001673674446678744,0.01678496216,1289120.703909224,9.999809492,10.0,59748.776232104734,0.10682051282054772,155.5863121474231,27.0,57.54562230110169,-3.7763290145392245,-4.613601717041525,5.683639583649306,-1.7750796334878614,6.1102935834414405,4.7763290145392245
432,0.9886153846153847,355.201282051282,2.0894958381363544e-05,598230.433,0.00014365283887187436,0.01238579673,1771947.6911864951,9.999848379,10.0,69612.26856727221,0.1747179487179551,155.6709563959288,27.06,57.752345490455625,-3.8426857870461553,-4.679958489548456,5.776868502556515,-1.9070760517092773,6.248450897142244,4.842685787046156
433,0.9886153846153847,357.7653846153846,1.7394634948473756e-05,741607.975,0.00011958811527075707,0.009429988786,2396606.6767174187,9.999875805,10.0,83620.34954191893,0.32661538461536566,155.6907308224028,27.12,57.93540916442871,-3.922311978615129,-4.759584681117429,5.87017439141674,-2.025488823718792,6.379596764885752,4.922311978615129
434,0.9886153846153847,360.32948717948716,1.4488221357118717e-05,921438.158,9.960652183019118e-05,0.007175903434,3200083.129509911,9.999894975,10.0,100395.032536604,0.5985128205128376,155.63660816874037,27.19,58.120579262574516,-4.001712224807877,-4.838984927310177,5.964466193010763,-2.1441234142174648,6.50516126026319,5.001712224807877
435,0.9886153846153847,362.8935897435897,1.2595480916496735e-05,1087691.696,8.659393130091505e-05,0.006160862878,3772563.5354405358,9.999894063,10.0,115481.53374917079,0.26841025641027727,155.6650579139727,27.25,58.30753028392792,-4.062512543258372,-4.899785245760673,6.0365058129170786,-2.210358457168392,6.576636562658065,5.062512543258372
436,0.9886153846153847,365.4576923076923,1.0993807401951556e-05,1287088.22,7.558242588841695e-05,0.004423779183,5256022.15561603,9.999930305,10.0,132305.88833921653,0.04530769230768783,155.68463978508984,27.31,58.491505193710324,-4.121579173109059,-4.958851875611359,6.1096083154716885,-2.354206559370182,6.720657187229332,5.121579173109059
437,0.9886153846153847,368.02179487179484,9.40684393048627e-06,1557376.747,6.46720520220931e-05,0.003781965799,6317466.281038867,9.999929964000001,10.0,154626.2981818456,0.2132051282051748,155.6510993885884,27.38,58.68530847231547,-4.189283358818877,-5.026556061321177,6.192393686011228,-2.422282402876684,6.800542932586755,5.189283358818877
438,0.9886153846153847,370.58589743589744,8.025514716386292e-06,1887729.39,5.517541367515576e-05,0.002514082613,9192772.027568432,9.999956167,10.0,181240.1454545464,0.5151025641025626,155.68498874077875,27.44,58.87535957892736,-4.258254402050966,-5.095527104553266,6.275939737391588,-2.5996204554565274,6.963446490139911,5.258254402050966
439,0.9886153846153847,373.15,7.044388921428978e-06,2228724.191,4.843017383482422e-05,0.002393568164,10128671.266055789,9.999949477,10.0,206482.84340473282,0.5090000000000146,155.69908937035183,27.5,59.05827527840932,-4.314883972098011,-5.152156674600311,6.348056327009577,-2.620954200173869,7.0055524759951,5.314883972098011
440,0.9940769230769231,273.15,0.7086548138210339,11.924,4.872001845019607,0.5956685754,119.24435318275141,0.033218710139999996,10.0,2.0525443786977373,0.20800000000002683,155.44267283643453,27.56,59.13859833478928,0.6877074440915025,-0.1495652584107976,1.0764219673605933,-0.22499531057827238,2.0764378221806066,0.3122925559084974
441,0.9940769230769231,275.7141025641025,0.7860262008733949,13.74,5.40393013100459,1.227078629,124.25462012320327,0.0697707859,10.0,1.850505050504974,0.25189743589749014,155.2102879140908,27.62,59.22779983679454,0.7327097252657363,-0.10456297723656398,1.1379867327235316,0.08887239243093117,2.094312545950311,0.2672902747342637
442,0.9940769230769231,278.2782051282051,0.4009852781120577,17.457,2.7567737870203968,7.035036838,90.1848049281316,0.2035487666,10.0,3.627428571427436,0.13179487179490934,154.9551917894891,27.69,59.337702401479085,0.4404011306036198,-0.39687157189868044,1.2419696119130732,0.8472663758998672,1.955133370227402,0.5595988693963803
443,0.9940769230769231,280.84230769230766,0.19518288636456727,25.617,1.3418823437563998,292.7217445,92.1889117043122,5.595567375,10.0,7.452218181816512,0.259692307692319,154.84224187500843,27.75,59.47227975130081,0.12771443856218034,-0.7095582639401199,1.408528268276236,2.466454984700969,1.964678688133632,0.8722855614378195
444,0.9940769230769231,283.40641025641025,0.11251514626970045,40.439,0.7735416306041906,404.6974871,83.17043121149891,7.153759473,10.0,12.927552447551262,0.1915897435897591,154.76604664815812,27.81,59.621052185694374,-0.11151630839621711,-0.9487890108985173,1.6068004075556694,2.607130507722449,1.9199689531641497,1.111516308396217
445,0.9940769230769231,285.9705128205128,0.05483738886288331,68.384,0.37700704843232274,364.0020452,95.19507186858323,8.332411704,10.0,26.524703030307187,0.006487179487180583,154.6413600733838,27.88,59.780936201413475,-0.4236505302540243,-1.2609232327563247,1.8349545004839753,2.561103823804493,1.9786144660769243,1.4236505302540243
446,0.9940769230769231,288.53461538461534,0.01789691377663761,150.864,0.12304128221438355,278.5638603,131.26899383983573,9.215300386000001,10.0,81.27353535357581,0.04838461538469119,154.6645201697551,27.94,59.96845258871714,-0.9099491517320958,-1.747221854234396,2.1785856183931673,2.4449247722086813,2.1181621564438404,1.909949151732096
447,0.9940769230769231,291.09871794871793,0.00628589837273089,381.807,0.043215551312524865,149.9439252,200.4106776180697,9.588905161000001,10.0,231.39818181844572,0.03928205128204354,154.7708103622709,28.0,60.188648474216464,-1.364359942215911,-2.2016326447182113,2.581843886429322,2.1759288755269512,2.3019208564520572,2.364359942215911
448,0.9940769230769231,293.6628205128205,0.0033541862073427882,819.871,0.02306003017548167,84.92199526,297.60985626283355,9.769137186,10.0,433.6507768594507,0.051179487179524585,154.914919720143,28.06,60.42414021889369,-1.6371401287396457,-2.474412831241946,2.913745525072262,1.9290201894533139,2.4736473101052883,2.6371401287396457
449,0.9940769230769231,296.2269230769231,0.003525191612283293,1517.648,0.02423569233444764,47.95435522,445.91375770020545,9.853811572,10.0,412.6145794393669,0.06107692307693924,155.04135342237788,28.12,60.65335083802541,-1.6155445693913757,-2.452817271893676,3.1811710539147837,1.6808280559721696,2.649250871769008,2.6155445693913757
450,0.9940769230769231,298.7910256410256,0.002007389532184867,2565.521,0.01380080303377096,26.46583972,593.6179781156259,9.913304296,10.0,724.5955163282683,0.14397435897438982,155.07505988930083,28.19,60.87684080600739,-1.8600956423676922,-2.6973683448699926,3.4091755739112215,1.4226856780354606,2.773507045367632,2.860095642367692
451,0.9940769230769231,301.3551282051282,0.0016713712672707251,4038.6,0.011490677462486235,20.07876122,865.7052295063627,9.932988632,10.0,870.2707070707651,0.32787179487178264,155.17727463027367,28.25,61.097672589619954,-1.9396543656070933,-2.7769270681093934,3.6062308409403894,1.3027369150509678,2.9373700409883496,2.9396543656070935
452,0.9940769230769231,303.91923076923075,0.001297680456742287,5779.543,0.008921553140103223,13.49832281,1301.068813112975,9.953015015,10.0,1120.8810666664144,0.33076923076924913,155.2475676438054,28.31,61.30643939177195,-2.0495595333525842,-2.8868322358548846,3.7618934992466824,1.1302798100052016,3.1143002668651416,3.0495595333525842
453,0.9940769230769231,306.4833333333333,0.0009845879171370255,8074.444,0.006769041930317051,8.474985588,1994.1483923188541,9.967259659,10.0,1477.3139393940223,0.3516666666666879,155.21445191554238,28.38,61.50497270822525,-2.1694727956901665,-3.006745498192467,3.907112626848913,0.9281389683432737,3.299757472715526,3.1694727956901665
454,0.9940769230769231,309.0474358974359,0.0007945843362056094,10760.343,0.0054627673114135645,6.075099984,2764.88670227825,9.975295937,10.0,1830.5740350877884,0.123564102564103,155.24184008129203,28.44,61.69756752252579,-2.2625872980249206,-3.099860000527221,4.031826115255377,0.7835534299480704,3.4416773397696536,3.2625872980249206
455,0.9940769230769231,311.61153846153843,0.0006516985564494,14347.124,0.004480427575589625,4.36283056,3908.155050158424,9.981687313,10.0,2231.9298395720625,0.14446153846154175,155.240059618922,28.5,61.87890488306682,-2.348680538488834,-3.185953240991134,4.156764851863677,0.6397683465449343,3.591971785367219,3.348680538488834
456,0.9940769230769231,314.175641025641,0.0005175253152212209,19129.499,0.0035579865421458932,2.965820072,5830.699546098699,9.986600340999999,10.0,2810.5783654731868,0.3463589743589637,155.2497243222959,28.56,62.06511935393016,-2.448795698939792,-3.2860684014420922,4.281703596039599,0.47214480006127346,3.7657206629553817,3.448795698939792
457,0.9940769230769231,316.73974358974357,0.0004219595662289415,24291.427,0.0029009720178239727,2.061170386,8340.67053113963,9.989966013,10.0,3447.1204611966673,0.1912564102564147,155.2417395342821,28.62,62.24458651542663,-2.5374564602918723,-3.3747291627941727,4.3854530281860304,0.31411389407955786,3.9212009662574077,3.5374564602918723
458,0.9940769230769231,319.30384615384617,0.0003412432549470296,30916.362,0.0023460473777608287,1.434213052,12204.886828308603,9.992657251,10.0,4262.488513571471,0.137153846153808,155.1628549496402,28.69,62.42634004354477,-2.62966322167815,-3.46693592418045,4.490188383814188,0.15661367046369457,4.086533756709459,3.62966322167815
459,0.9940769230769231,321.8679487179487,0.0002702290812866086,40151.119,0.001857824933845434,0.9645944111,18446.31005322122,9.994561607,10.0,5382.6384918311,0.36005128205130177,155.1489085648371,28.75,62.60394556125005,-2.7309952127573487,-3.568267915259649,4.603697653444169,-0.015655258727075856,4.265909504164675,3.7309952127573487
460,0.9940769230769231,324.43205128205125,0.00021525818507020812,51101.425,0.0014799000223576807,0.6498169945,27860.705837079382,9.996197763,10.0,6757.213223139661,0.42894871794874234,155.13014513951794,28.81,62.77987753152847,-2.8297676232570654,-3.667040325759366,4.708433010917645,-0.1872089348484381,4.444992114861298,3.829767623257066
461,0.9940769230769231,326.99615384615385,0.00017600944534562922,63348.873,0.0012100649367512008,0.4657071081,39804.00923080785,9.997075553,10.0,8264.019306970533,0.2368461538461588,155.02906809819592,28.88,62.95331111749013,-2.9171913231414006,-3.754464025643701,4.801738893027908,-0.33188713336843223,4.5999268182828255,3.9171913231414006
