,dist,temp,gamma,pco2,dTdP,popDeath,logPopDeath,logpco20,logGamma,logdTdP,tFreeFall,tyear,logtYear
789,1.0377692307692308,347.50897435897434,0.0002532690050156236,914788.211,1.841956400113626e-05,0.03960926224,-1.402203246666166,5.961320559158763,-3.596417955785138,-4.7347206539514195,3948.371021311164,98709.2755327791,4.994357964457175
790,1.0377692307692308,350.0730769230769,0.00022104381844522102,1063703.123,1.607591406874335e-05,0.03583467679,-1.4456965082853441,6.0268204343184815,-3.655521625759997,-4.7938243239262786,4523.9898904832735,113099.74726208183,5.053461634432034
791,1.0377692307692308,352.6371794871795,0.00018819594321380586,1242056.529,1.368697768827679e-05,0.02388718409,-1.6218350434796625,6.094141362083789,-3.725389742539195,-4.863692440705476,5313.610819250864,132840.27048127158,5.123329751211233
792,1.0377692307692308,355.201282051282,0.0001697178589682128,1429946.745,1.2343117015870021e-05,0.02148033822,-1.6679588847078985,6.15531986349072,-3.7702724556006597,-4.908575153766941,5892.131836209967,147303.2959052492,5.168212464272697
793,1.0377692307692308,357.7653846153846,0.0001483915877216635,1663251.292,1.0792115470666436e-05,0.01761448471,-1.754130057045717,6.22095786947462,-3.828590718394021,-4.9668934165603025,6738.926480628331,168473.16201570828,5.226530727066058
794,1.0377692307692308,360.32948717948716,0.00013140667211153375,1914857.107,9.55684888083882e-06,0.01612188261,-1.792584245446855,6.2821363710164855,-3.8813825831197937,-5.019685281286075,7609.963664183141,190249.0916045785,5.279322591791831
795,1.0377692307692308,362.8935897435897,0.00011668125487267807,2191868.782,8.485909445285679e-06,0.01314315835,-1.8813002596501398,6.3408145511996095,-3.9329989088153976,-5.071301606981679,8570.356918865797,214258.9229716449,5.330938917487435
796,1.0377692307692308,365.4576923076923,0.0001038017380878149,2523440.405,7.549217315477447e-06,0.01478722337,-1.8301133667938534,6.401993052645981,-3.9837953744680292,-5.12209807263431,9633.750054878785,240843.7513719696,5.381735383140067
797,1.0377692307692308,368.02179487179484,9.294670375759711e-05,2877320.972,6.7597602732797905e-06,0.01217041375,-1.9146946570791004,6.4589883111754,-4.031766007347383,-5.170068705513665,10758.853833138368,268971.3458284592,5.429706016019421
798,1.0377692307692308,370.58589743589744,8.328736202403856e-05,3293566.915,6.05726269265735e-06,0.00974638745,-2.011156328020147,6.517666491375541,-4.079420893186492,-5.217723591352773,12006.623522442433,300165.5880610608,5.477360901858529
799,1.0377692307692308,373.15,7.47225737475037e-05,3717082.885,5.4343689998184506e-06,0.004536397139,-2.3432889321296226,6.570202245275655,-4.126548177662756,-5.264850875829037,13382.836669667146,334570.9167416786,5.524488186334794
800,1.0432307692307692,273.15,0.021618041817780705,3625.444,0.0015722212231113243,150.3857592,2.1772067126274375,3.559361201235827,-1.6651836473969315,-2.803486345563213,46.25765869217194,1156.4414673042984,3.063123656068969
801,1.0432307692307692,275.7141025641025,0.029312855064228805,4456.236,0.002131844004671186,71.81263104,1.8562008385113438,3.648968182790376,-1.5329418793352512,-2.6712445775015325,34.11472535885201,852.8681339713003,2.930881888007289
802,1.0432307692307692,278.2782051282051,0.0177883948470319,5990.563,0.0012937014434205019,42.39089825,1.6272726192312368,3.7774676398022313,-1.749863239129558,-2.8881659372958395,56.216426979461616,1405.4106744865403,3.147803247801596
803,1.0432307692307692,280.84230769230766,0.011465247351718144,8215.043,0.0008338361710340468,25.00255206,1.3979843402323595,3.914609841004659,-1.940616571345949,-3.0789192695122303,87.22009820836035,2180.502455209009,3.3385565800179866
804,1.0432307692307692,283.40641025641025,0.01432895249254489,10507.572,0.0010421056358214465,22.1256341,1.3448957260222827,4.021502374560945,-1.8437855572185413,-2.9820882553848227,69.78877210461009,1744.7193026152522,3.2417255658905786
805,1.0432307692307692,285.9705128205128,0.008523579880810204,13631.303,0.0006198967186043785,19.12585004,1.2816207462819966,4.134537371510601,-2.069377964394523,-3.2076806625608048,117.32159655726082,2933.0399139315205,3.4673179730665606
806,1.0432307692307692,288.53461538461534,0.007215955887244627,17435.32,0.0005247967917996093,11.41546711,1.057493687104826,4.241429922630198,-2.1417061303974894,-3.2800088285637705,138.5817784401457,3464.544461003643,3.539646139069527
807,1.0432307692307692,291.09871794871793,0.006903608180805306,22207.59,0.0005020805949676586,10.81566442,1.0340532038561427,4.346501430836123,-2.160923865285747,-3.2992265634520286,144.8517896453605,3621.2947411340124,3.558863873957785
808,1.0432307692307692,293.6628205128205,0.005612162190277233,27685.408,0.0004081572502019806,7.194495303,0.8570003333928478,4.442250928095125,-2.250869786445427,-3.3891724846117084,178.1844440868879,4454.611102172197,3.6488097951174643
809,1.0432307692307692,296.2269230769231,0.004706210890728933,34183.551,0.00034226988296210423,5.437888438,0.7354302934945878,4.533817175400556,-2.3273286154881463,-3.4656313136544274,212.48516550118146,5312.129137529536,3.725268624160184
810,1.0432307692307692,298.7910256410256,0.004237875772101901,42016.923,0.00030820914706195646,4.19386029,0.6226139587252495,4.623424244808374,-2.372851778224893,-3.511154476391174,235.9672755353138,5899.181888382845,3.7707917868969303
811,1.0432307692307692,301.3551282051282,0.003507866120782639,51348.881,0.00025511753605691925,2.964258541,0.47191607988518386,4.710530983847213,-2.4549569900251687,-3.59325968819145,285.07359333796074,7126.839833449018,3.852896998697206
812,1.0432307692307692,303.91923076923075,0.0029034999476251207,62510.764,0.00021116363255455425,2.182706614,0.33899536443854084,4.795954806836838,-2.537078177464692,-3.6753808756309736,344.4119228650019,8610.298071625048,3.93501818613673
813,1.0432307692307692,306.4833333333333,0.0026439082604427897,74889.134,0.00019228423712311198,1.812285775,0.2582266815967035,4.874418808538219,-2.577753618276673,-3.7160563164429545,378.2279494949362,9455.698737373405,3.9756936269487104
814,1.0432307692307692,309.0474358974359,0.0022138572449135543,89747.205,0.00016100779963007668,1.426257728,0.15419801060324806,4.953020932214387,-2.6548503869555566,-3.7931530851218382,451.7003082730601,11292.507706826502,4.052790395627595
815,1.0432307692307692,311.61153846153843,0.0018990842068374715,107518.929,0.0001381152150427252,1.134767683,0.05490695904607216,5.0314849297080135,-2.721455777888545,-3.859758476054826,526.5695941231018,13164.239853077543,4.119395786560583
816,1.0432307692307692,314.175641025641,0.0016279913424496568,127534.462,0.00011839937035997504,0.8597626402,-0.06562143047686343,5.105627554449421,-2.7883479089900227,-3.9266506071563043,614.2538807947767,15356.347019869418,4.18628791766206
817,1.0432307692307692,316.73974358974357,0.001396068971056501,150690.979,0.00010153228880410916,0.6574652011,-0.18212722895257044,5.17808725438639,-2.8550931254024543,-3.9933958235687355,716.2969887105446,17907.424717763613,4.253033134074492
818,1.0432307692307692,319.30384615384617,0.0011961983949241946,178743.343,8.699624690357779e-05,0.528189607,-0.2772101485038706,5.252229876195063,-2.922196784665956,-4.060499482832237,835.9817269804746,20899.543174511866,4.320136793337993
819,1.0432307692307692,321.8679487179487,0.0010273326192846736,210800.763,7.47150995843399e-05,0.4081668876,-0.38916223018313967,5.3238721784859075,-2.988288922194011,-4.126591620360292,973.3945766233869,24334.86441558467,4.386228930866049
820,1.0432307692307692,324.43205128205125,0.0008865215909276572,246609.899,6.447429752201144e-05,0.3085077045,-0.5107339856662189,5.392010505328618,-3.052310682841907,-4.1906133810081885,1128.004112064094,28200.10280160235,4.450250691513944
821,1.0432307692307692,326.99615384615385,0.0007587958166973432,290839.11,5.518515030526133e-05,0.2557752088,-0.5921415521291677,5.46365280698448,-3.11987507207735,-4.258177770243631,1317.8775870859401,32946.939677148504,4.517815080749387
822,1.0432307692307692,329.5602564102564,0.0006521442319365295,341565.545,4.7428671413565784e-05,0.1886486302,-0.7243463439150987,5.533474055310098,-3.1856563426011713,-4.323959040767453,1533.403120089738,38335.07800224345,4.583596351273209
823,1.0432307692307692,332.124358974359,0.0005660392208925481,397167.708,4.116648879218532e-05,0.1599533338,-0.7960067037770897,5.5989739306402635,-3.247153475477679,-4.38545617364396,1766.662031693085,44166.55079232713,4.645093484149717
824,1.0432307692307692,334.6884615384615,0.00048624296540913773,466587.727,3.53631247570282e-05,0.1197952995,-0.9215602223579067,5.668933311040939,-3.313146668660772,-4.451449366827053,2056.5850225896297,51414.625564740745,4.711086677332809
825,1.0432307692307692,337.25256410256407,0.0004118346440041904,542541.778,2.995161047303203e-05,0.1023777505,-0.9897944172371306,5.734433186310921,-3.3852771228296863,-4.523579820995968,2428.159006433235,60703.97516083087,4.783217131501724
826,1.0432307692307692,339.81666666666666,0.00036354936908403077,633510.933,2.643995411520224e-05,0.07814842053,-1.1070797951500695,5.8017541142480304,-3.439436604708912,-4.577739302875194,2750.6580537315144,68766.45134328786,4.8373766133809495
827,1.0432307692307692,342.3807692307692,0.0003163868403323177,736637.781,2.300995202416856e-05,0.06471263576,-1.1890109109070237,5.867253989375046,-3.4997815886696637,-4.638084286835945,3160.687716814162,79017.19292035405,4.897721597341701
828,1.0432307692307692,344.9448717948718,0.0002744143468267059,856824.735,1.995740704194225e-05,0.04888969205,-1.3107826982936794,5.932891995310906,-3.5615931867524884,-4.69989588491877,3644.124338118171,91103.10845295427,4.959533195424526
829,1.0432307692307692,347.50897435897434,0.00023944749987510436,996303.992,1.7414363627280318e-05,0.04160505066,-1.380853944839031,5.9983918704566594,-3.6207896931635104,-4.759092391329792,4176.28081530022,104407.02038250549,5.018729701835548
830,1.0432307692307692,350.0730769230769,0.00020889287166453324,1158488.55,1.5192208848329692e-05,0.03454583578,-1.4616042958082462,6.063891745768298,-3.6800763797879004,-4.818379077954182,4787.142768595413,119678.56921488533,5.078016388459938
831,1.0432307692307692,352.6371794871795,0.00017965919412816798,1339341.419,1.306612320932131e-05,0.02806547806,-1.5518275557228856,6.126891299556542,-3.7455505527039357,-4.883853250870217,5566.094208830777,139152.35522076942,5.143490561375973
832,1.0432307692307692,355.201282051282,0.0001613516240155643,1542438.767,1.1734663564768313e-05,0.0171961619,-1.7645684747003187,6.18820793206874,-3.7922266590332487,-4.93052935719953,6197.644468106116,154941.11170265288,5.190166667705286
833,1.0432307692307692,357.7653846153846,0.00014286065441457673,1775768.85,1.038986577560558e-05,0.018548451,-1.7316923529083177,6.24938643345674,-3.8450873647953445,-4.983390062961626,6999.827937915182,174995.69844787955,5.243027373467382
834,1.0432307692307692,360.32948717948716,0.00012683507108601582,2032659.404,9.224368806255697e-06,0.01412065662,-1.85014510783008,6.308064613583711,-3.8967606433536943,-5.035063341519976,7884.254657939438,197106.36644848596,5.294700652025732
835,1.0432307692307692,362.8935897435897,0.00011281343209027263,2340146.87,8.204613242928919e-06,0.01236697248,-1.9077366056382261,6.369243115029337,-3.947639188159491,-5.085941886325773,8864.192689393636,221604.81723484088,5.345579196831529
836,1.0432307692307692,365.4576923076923,9.954145977700508e-05,2652161.226,7.239378892873098e-06,0.0112867571,-1.9474308212178353,6.423599921480035,-4.001995994610184,-5.140298692776466,10046.065249999563,251151.63124998906,5.399936003282222
837,1.0432307692307692,368.02179487179484,9.070900812454139e-05,3024093.259,6.5970187726939195e-06,0.0108754376,-1.9635532591143163,6.480595180097875,-4.042349581908824,-5.180652280075106,11024.263418546292,275606.5854636573,5.440289590580862
838,1.0432307692307692,370.58589743589744,8.177193062788358e-05,3447087.501,5.947049500209715e-06,0.008239723227,-2.084087376046258,6.537452307695486,-4.0873957484734245,-5.225698446639706,12229.135258535867,305728.38146339665,5.485335757145462
839,1.0432307692307692,373.15,7.408762690801439e-05,3906691.469,5.388191047855592e-06,0.007544457843,-2.122371963874255,6.59180911416778,-4.130254315829819,-5.268557013996101,13497.530447851685,337438.2611962921,5.5281943245018565
840,1.0486923076923078,273.15,0.024782514659233885,5326.336,0.0018023647024897373,441.2819677,2.6447161810424986,3.7264285594636455,-1.6058546282577786,-2.74415732642406,40.35103030302872,1008.775757575718,3.003794636929816
841,1.0486923076923078,275.7141025641025,0.027792076192734317,6308.003,0.0020212419049261323,59.68250591,1.77584704971993,3.7998918912014332,-1.5560790082651863,-2.694381706431468,35.981478787879475,899.5369696969868,2.954019016937224
842,1.0486923076923078,278.2782051282051,0.015122316628927575,8183.27,0.0010998048457401873,34.28844492,1.535147789052608,3.912926880587762,-1.820381672982141,-2.9586843711484225,66.12743434343213,1653.185858585803,3.2183216816541784
843,1.0486923076923078,280.84230769230766,0.021739196957889863,10784.092,0.0015810325060283538,25.12186925,1.4000519509392608,4.032783584209967,-1.662756502715161,-2.8010592008814426,45.999859237535794,1149.9964809383948,3.0606965113871984
844,1.0486923076923078,283.40641025641025,0.012303382466346801,13578.583,0.0008947914520979493,12.54570087,1.0984949283426273,4.132854451285449,-1.9099754751847458,-3.048278173351027,81.27846165355587,2031.9615413388965,3.3079154838567835
845,1.0486923076923078,285.9705128205128,0.015112588566749205,17195.929,0.0010990973503090331,15.52971576,1.1911635069202375,4.235425643297035,-1.8206611409574578,-2.958963839123739,66.17000096199305,1654.2500240498264,3.2186011496294955
846,1.0486923076923078,288.53461538461534,0.007670870410349249,21868.444,0.0005578814843890363,7.97614519,0.9017930508504808,4.339817882888829,-2.1151553540478516,-3.253458052214133,130.3633025335479,3259.0825633386976,3.5130953627198895
847,1.0486923076923078,291.09871794871793,0.0059420742068930395,27305.28,0.00043215085141040286,7.163046877,0.8550977933135586,4.43624663433545,-2.2260619288630634,-3.3643646270293446,168.29140215717277,4207.2850539293195,3.624001937535101
848,1.0486923076923078,293.6628205128205,0.0048752384026807555,33703.48,0.00035456279292223677,5.649287077,0.7519936446228789,4.527674745582572,-2.3120041421321798,-3.450306840298461,205.11817421074798,5127.954355268699,3.7099441508042172
