,dist,temp,dTdP,pco20,gamma,popDeath,declineTime,peakPopList,carryCapList,anthroPopList,tempError,timeLeftMin,percentDone,timeElapsedMinutes,logGamma,logdTdP,logpco20,logpopDeath,logdeclineTime,logAnthroPop,normCollapseTime,logCollapseTime,logAnthroPopPpl
1181,1.0923846153846153,326.99615384615385,2.9465287926718346e-05,675370.967,0.004051477089923773,7.504197595,2808.040651769234,9.931341606,10.0,2468.2356034717563,0.1708461538461279,144.40080306861321,73.88,408.43534956773124,-2.3923866125751614,-4.530689310741443,5.829542387151176,0.8753042610437614,3.4484033907481035,3.3923866125751614,246.82356034717566,3.7903266212471993,12.392386612575162
1182,1.0923846153846153,329.5602564102564,2.5826026904053238e-05,778284.638,0.0035510786993073196,5.739003841,3602.7243481136097,9.945965415,10.0,2816.0457277251044,0.44674358974361894,144.08869515147205,73.94,408.8226446469625,-2.4496397027205865,-4.587942400886868,5.891138458307342,0.7588365154116292,3.556631034625245,3.4496397027205865,281.6045727725105,3.847579711392624,12.449639702720587
1183,1.0923846153846153,332.124358974359,2.308731165679155e-05,877105.152,0.0031745053528088383,5.43928963,3957.957748479982,9.937710385,10.0,3150.0970666664293,0.2886410256410272,143.77171780665714,74.0,409.19642760356265,-2.4983239362874143,-4.6366266344536955,5.943051662004415,0.7355421846401127,3.5974711537663002,3.4983239362874143,315.00970666664296,3.896263944959452,12.498323936287415
1184,1.0923846153846153,334.6884615384615,2.0645219440182276e-05,990544.085,0.002838717673025063,4.3971911,4934.884186011222,9.950474609999999,10.0,3522.7173505224127,0.20053846153848554,143.46894716040276,74.06,409.61103418270744,-2.5468777984372974,-4.685180496603579,5.99587380894693,0.6431753402778894,3.6932769649151895,3.546877798437297,352.27173505224135,3.944817807109335,12.546877798437297
1185,1.0923846153846153,337.25256410256407,1.8453561980349427e-05,1116315.648,0.002537364772298046,3.503822711,6166.135384706413,9.960935603,10.0,3941.0967272723574,0.08943589743591929,143.149073623262,74.12,409.977176853021,-2.595617093988953,-4.733919792155235,6.047787012524429,0.5445421233001784,3.7900130559379184,3.595617093988953,394.10967272723576,3.993557102660991,12.595617093988952
1186,1.0923846153846153,339.81666666666666,1.62077591883623e-05,1286420.89,0.0022285668883998164,3.204986528,6955.736058918412,9.955906829,10.0,4487.188628733655,0.45733333333333803,142.7570880266761,74.19,410.3505757729212,-2.6519743264299493,-4.7902770245962305,6.10938308390598,0.5058262083236171,3.8423430939847742,3.6519743264299493,448.7188628733655,4.049914335101987,12.651974326429949
1187,1.0923846153846153,342.3807692307692,1.41672981047133e-05,1485816.127,0.0019480034893980787,2.478308463,9157.361838980458,9.96766655,10.0,5133.461030447095,0.9112307692307695,142.4503473997116,74.25,410.7548852205276,-2.7104102695185053,-4.848712967684786,6.171965067856465,0.39415535992604767,3.9617703750001323,3.7104102695185053,513.3461030447096,4.108350278190542,12.710410269518505
1188,1.0923846153846153,344.9448717948718,1.275699267670224e-05,1634397.74,0.0017540864930465578,1.992235796,11049.289171370046,9.973832635,10.0,5700.973150207465,0.36412820512822464,142.14590154188946,74.31,411.1662881890933,-2.7559489956183754,-4.894251693784657,6.213357753094406,0.29934073912845444,4.043334339660825,3.7559489956183754,570.0973150207466,4.153889004290413,12.755948995618375
1189,1.0923846153846153,347.50897435897434,1.1421753127293366e-05,1886750.638,0.0015704910550028378,1.891964472,12228.52946884368,9.969642269,10.0,6367.435184138588,0.8650256410256816,141.76066194264024,74.38,411.5596422831217,-2.8039645328560345,-4.942267231022316,6.275714505519051,0.2769129768019137,4.0873742344717,3.8039645328560345,636.7435184138589,4.201904541528072,12.803964532856034
1190,1.0923846153846153,350.0730769230769,1.050386914790122e-05,2075425.702,0.0014442820078364178,1.575675005,14743.987967816354,9.975644207,10.0,6923.8555529611085,0.3649230769231053,141.45443347160182,74.44,411.9666677474976,-2.8403479989482605,-4.978650697114542,6.317107190719128,0.19746664583747597,4.168614967794774,3.8403479989482605,692.3855552961109,4.238288007620298,12.84034799894826
1191,1.0923846153846153,352.6371794871795,9.299056083984794e-06,2338947.072,0.0012786202115479092,1.568063316,15137.47988767844,9.968529235,10.0,7820.930648275854,0.4128205128205309,141.13891997009316,74.5,412.34704069693885,-2.8932584348197588,-5.03156113298604,6.3690203942766965,0.19536359484985416,4.180053579128742,3.8932584348197588,782.0930648275854,4.291198443491797,12.893258434819758
1192,1.0923846153846153,355.201282051282,8.310247662748796e-06,2701483.868,0.0011426590536279594,1.171536001,20124.79806099143,9.977612189,10.0,8751.516883579447,1.0577179487179933,140.83184833951262,74.56,412.75246117115023,-2.9420833349735034,-5.080386033139785,6.4316023784791385,0.06875563889577306,4.303731531204521,3.9420833349735034,875.1516883579447,4.340023343645541,12.942083334973503
1193,1.0923846153846153,357.7653846153846,7.672550989994804e-06,2971632.255,0.0010549757611242854,0.9838048691,24253.23406269589,9.982171705,10.0,9478.89076554993,0.6496153846154016,140.5283192535055,74.62,413.16876212358477,-2.976757518499843,-5.115060216666125,6.472995063666593,-0.007091032337747744,4.3847696580696,3.976757518499843,947.8890765549932,4.374697527171881,12.976757518499843
1194,1.0923846153846153,360.32948717948716,6.82304031150384e-06,3348946.944,0.0009381680428317779,0.7742554452,30661.02907096873,9.986620598,10.0,10659.071236125115,0.8335128205128512,140.1416694777342,74.69,413.55911866029106,-3.0277193646719485,-5.16602206283823,6.524908267244091,-0.11111573164505721,4.4865867269157205,4.027719364671948,1065.9071236125117,4.425659373343986,13.027719364671949
1195,1.0923846153846153,362.8935897435897,6.280639190646342e-06,3773501.276,0.000863587888713872,0.8057867812,30234.71831364863,9.981537839000001,10.0,11579.597317990234,1.0614102564102836,139.83405654074224,74.75,413.9641871849696,-3.063693457006655,-5.201996155172936,6.5767445011830326,-0.09377986141895645,4.480505926790219,4.0636934570066545,1157.9597317990233,4.461633465678693,13.063693457006655
1196,1.0923846153846153,365.4576923076923,5.818083484445621e-06,4150851.404,0.0007999864791112729,0.6746505907,36315.26104473961,9.985306985,10.0,12500.211267457016,0.7763076923076824,139.53843969325354,74.81,414.4053463061651,-3.0969173531292906,-5.235220051295572,6.618137186383109,-0.1709210950501163,4.560089170344653,4.096917353129291,1250.0211267457016,4.494857361801328,13.09691735312929
1197,1.0923846153846153,368.02179487179484,5.290842254681025e-06,4677894.144,0.0007274908100186409,0.5321070278,45631.92194435749,9.988966990000002,10.0,13745.87810909084,1.1322051282051575,139.15214573080388,74.88,414.7974789937337,-3.138172488504807,-5.276475186671088,6.670050389940678,-0.27400100509594233,4.659268760954358,4.138172488504807,1374.587810909084,4.536112497176845,13.138172488504807
1198,1.0923846153846153,370.58589743589744,4.91674229766182e-06,5145683.558,0.0006760520659285002,0.6186499486,40897.5806127164,9.982538767,10.0,14791.760137979676,0.9451025641025694,138.8449189441027,74.94,415.20503693819046,-3.170019855723017,-5.308322553889298,6.7114430750651435,-0.20855501882098407,4.611697617111858,4.170019855723017,1479.1760137979682,4.567959864395054,13.170019855723018
