,dist,temp,dTdP,pco20,gamma,popDeath,declineTime,peakPopList,carryCapList,anthroPopList,tempError,timeLeftMin,percentDone,timeElapsedMinutes,logGamma,logdTdP,logpco20,logpopDeath,logdeclineTime,logAnthroPop
64,0.9394615384615385,334.6884615384615,0.06259982482353421,194.09,1.7214951826471907,6.834102361,81.1663244353183,0.1785561085,10.0,5.808903853348414,0.37053846153850145,72.77566407296457,4.06,3.0797289570172626,0.23590581173272268,-1.20342688209754,2.288003160031862,0.8346814793624424,1.9093758796667262,0.7640941882672773
65,0.9394615384615385,337.25256410256407,0.06205899855478486,235.26,1.7066224602565838,5.991619693,83.17043121149914,0.1628787596,10.0,5.859526774595795,0.35543589743593884,74.5116126640329,4.12,3.201792283852895,0.23213745693081034,-1.2071952368994523,2.3715480926838506,0.7775442395256561,1.919968953164151,0.7678625430691897
66,0.9394615384615385,339.81666666666666,0.06682990592263952,271.585,1.8378224128725866,4.254827845,89.18275154004095,0.13393758520000001,10.0,5.441222138742783,0.12733333333335395,75.89957521226354,4.19,3.319269597530365,0.26430354359218294,-1.1750291502380796,2.433905779610212,0.62888199274515,1.9502808674329886,0.735696456407817
67,0.9394615384615385,342.3807692307692,0.08514141896127317,320.643,2.341389021435012,1.441788638,109.22381930184793,0.068092207,10.0,4.270969030969106,1.177230769230789,77.39034706798255,4.25,3.4350806792577107,0.36947357765488714,-1.0698591161753754,2.5060217632161237,0.1589015987479916,2.0383173587286993,0.6305264223451127
68,0.9394615384615385,344.9448717948718,0.13981422255933668,353.326,3.8448911203817584,0.06456726335,208.4271047227926,0.01114901129,10.0,2.6008538829591363,2.025128205128226,78.86724054394816,4.31,3.552281395594279,0.5848840459614011,-0.8544486478688615,2.54817559679251,-1.1899876205506539,2.318954195750838,0.41511595403859897
69,0.9394615384615385,347.50897435897434,,,,,,,10.0,,,78.85363467596075,4.38,3.6119945605595905,,,,,,
70,0.9394615384615385,350.0730769230769,,,,,,,10.0,,,78.67612557751279,4.44,3.65552529891332,,,,,,
71,0.9394615384615385,352.6371794871795,,,,,,,10.0,,,78.51455725784655,4.5,3.699638823668162,,,,,,
72,0.9394615384615385,355.201282051282,,,,,,,10.0,,,78.14534408864921,4.56,3.7336836655934653,,,,,,
73,0.9394615384615385,357.7653846153846,,,,,,,10.0,,,77.77395263530131,4.62,3.767201312383016,,,,,,
74,0.9394615384615385,360.32948717948716,,,,,,,10.0,,,77.22145683236721,4.69,3.7999017159144084,,,,,,
75,0.9394615384615385,362.8935897435897,,,,,,,10.0,,,77.08727507277538,4.75,3.844247313340505,,,,,,
76,0.9394615384615385,365.4576923076923,,,,,,,10.0,,,76.79799971550764,4.81,3.8806427001953123,,,,,,
77,0.9394615384615385,368.02179487179484,,,,,,,10.0,,,76.47127188906644,4.88,3.923252805074056,,,,,,
78,0.9394615384615385,370.58589743589744,,,,,,,10.0,,,76.1510886791264,4.94,3.9573572278022766,,,,,,
79,0.9394615384615385,373.15,,,,,,,10.0,,,75.80930589040119,5.0,3.9899634679158527,,,,,,
80,0.944923076923077,273.15,,,,,,,10.0,,,75.11088185373188,5.06,4.003171078364054,,,,,,
81,0.944923076923077,275.7141025641025,,,,,,,10.0,,,74.4524749410649,5.12,4.017671497662862,,,,,,
82,0.944923076923077,278.2782051282051,,,,,,,10.0,,,73.65557412963382,5.19,4.031984281539917,,,,,,
83,0.944923076923077,280.84230769230766,,,,,,,10.0,,,73.0104168267477,5.25,4.045432066917419,,,,,,
84,0.944923076923077,283.40641025641025,,,,,,,10.0,,,72.3828558532008,5.31,4.0590660532315574,,,,,,
85,0.944923076923077,285.9705128205128,,,,,,,10.0,,,71.62950312781068,5.38,4.07278299331665,,,,,,
86,0.944923076923077,288.53461538461534,,,,,,,10.0,,,71.12199323633138,5.44,4.091620592276255,,,,,,
87,0.944923076923077,291.09871794871793,,,,,,,10.0,,,70.55954129154031,5.5,4.106639969348907,,,,,,
88,0.944923076923077,293.6628205128205,,,,,,,10.0,,,69.97948759116714,5.56,4.119927477836609,,,,,,
89,0.944923076923077,296.2269230769231,,,,,,,10.0,,,69.41177395908858,5.62,4.13322917620341,,,,,,
90,0.944923076923077,298.7910256410256,,,,,,,10.0,,,68.74359813208599,5.69,4.147503693898519,,,,,,
91,0.944923076923077,301.3551282051282,,,,,,,10.0,,,68.19823082771855,5.75,4.160634771982829,,,,,,
92,0.944923076923077,303.91923076923075,,,,,,,10.0,,,67.66727522714892,5.81,4.17397673924764,,,,,,
93,0.944923076923077,306.4833333333333,,,,,,,10.0,,,67.02139122118484,5.88,4.18705674012502,,,,,,
94,0.944923076923077,309.0474358974359,,,,,,,10.0,,,66.53264085780891,5.94,4.201614785194397,,,,,,
95,0.944923076923077,311.61153846153843,0.4057089038615618,13.803,11.156994856192947,0.5304495601,104.2135523613963,0.02201684625,10.0,0.8962987012985193,0.1264615384615695,67.0323323951827,6.0,4.27865951458613,1.0475472328520925,-0.39178546097817,1.1399734879844585,-0.27535590641241103,2.0179242000868567,-0.04754723285209265
96,0.944923076923077,314.175641025641,0.21159271608102365,23.394,5.81879969222815,1.089468841,101.20739219712527,0.04318574262,10.0,1.7185674931131327,0.22435897435894958,67.84502110646503,6.06,4.376632189750671,0.7648334071921552,-0.6744992866381074,1.3691044855716292,0.03721481386151152,2.005212234570719,0.23516659280784474
97,0.944923076923077,316.73974358974357,0.13567077225936122,37.591,3.7309462371324336,2.169710412,94.19301848049281,0.07443965015000001,10.0,2.6802852049902213,0.02625641025645109,68.85785284618926,6.12,4.488816142082214,0.5718189909103163,-0.8675137029199465,1.575083879018023,0.3364017730821778,1.974018714387775,0.4281810090896837
98,0.944923076923077,319.30384615384617,0.09281399446261915,63.568,2.552384847722027,4.503197039,87.17864476386035,0.1326703923,10.0,3.9179044684130933,0.22015384615383482,70.0510421476187,6.19,4.622278551260631,0.4069461577611026,-1.03238653606916,1.8032385477112876,0.6535209500893496,1.9404101134066947,0.5930538422388975
99,0.944923076923077,321.8679487179487,0.06106533991371464,99.893,1.6792968476271526,8.539866745,79.1622176591377,0.2127191602,10.0,5.9548733233972335,0.27805128205130814,71.45300894975662,6.25,4.763533929983775,0.2251274727260775,-1.2142052211041852,1.9995350561150018,0.9314510940657384,1.8985179520785183,0.7748725272739225
100,0.944923076923077,324.43205128205125,0.04719433120845992,146.204,1.2978441082326477,16.03915919,71.14579055441482,0.3223315007,10.0,7.705085638996813,0.2219487179487487,72.69929638458696,6.31,4.89628092845281,0.11322252990635866,-1.326110163923904,2.1649592546612646,1.2051815978188176,1.8521492095071517,0.8867774700936413
101,0.944923076923077,326.99615384615385,0.03830261942037808,208.863,1.0533220340603973,29.1163663,64.13141683778235,0.46772142569999997,10.0,9.493772727274594,0.34984615384615836,73.8343033910047,6.38,5.031647678216299,0.022561169128292587,-1.41677152470197,2.319861511693828,1.46413717440723,1.8070708347719635,0.9774388308717075
102,0.944923076923077,329.5602564102564,0.03502304147465425,271.25,0.9631336405529919,45.06384954,58.11909650924008,0.6010133805000001,10.0,10.382775119617262,0.050743589743603934,75.06390641690781,6.44,5.166861450672149,-0.016313447737477088,-1.4556461415677397,2.433369746856586,1.6538282881994044,1.7643188543510124,1.0163134477374771
103,0.944923076923077,332.124358974359,0.02944697746821876,361.667,0.8097918803760159,64.40439833,54.11088295687887,0.7364729485,10.0,12.348851899276434,0.3716410256409972,76.28341083220947,6.5,5.303124817212423,-0.09162658213116451,-1.5309592759614272,2.5583088837361134,1.8089155273787882,1.7332846206110448,1.0916265821311644
104,0.944923076923077,334.6884615384615,0.02872194044538852,449.134,0.7898533622481843,72.73512795,52.106776180698034,0.7858507971,10.0,12.660577871741518,0.3685384615384919,77.36526760628553,6.56,5.431465705235799,-0.10245352880779925,-1.5417862226380619,2.6523759329372814,1.8617442071490717,1.7168942044228745,1.1024535288077992
105,0.944923076923077,337.25256410256407,0.028167976876482904,543.17,0.7746193641032798,62.45075119,54.11088295687887,0.7239817067000001,10.0,12.90956625074338,0.47643589743591974,78.4049106938241,6.62,5.5583691239357,-0.1109116506263542,-1.5502443444566167,2.7349357752741934,1.795537666660671,1.7332846206110448,1.110911650626354
106,0.944923076923077,339.81666666666666,0.029795235637976487,625.939,0.8193689800443533,38.92818456,60.123203285420914,0.5548627952,10.0,12.20451377041231,0.3233333333333235,79.42691077788076,6.69,5.69463115533193,-0.08652048174310713,-1.5258531755733697,2.796532011718061,1.5902641505982407,1.7790421111717196,1.0865204817431071
107,0.944923076923077,342.3807692307692,0.03645265918006528,724.227,1.0024481274517951,8.396113298,85.17453798767951,0.2418819149,10.0,9.975578512396265,0.9702307692307954,80.56052165237473,6.75,5.831458671887716,0.0010619089288263584,-1.4382707849014362,2.859874711771286,0.9240782903634622,1.9303097865023682,0.9989380910711736
108,0.944923076923077,344.9448717948718,0.048049894701901054,777.317,1.3213721043022788,0.6458688173,154.31622176591395,0.06130665977,10.0,7.567890957770958,0.5931282051282096,81.65671378848486,6.81,5.967187690734863,0.12102513410884476,-1.3183075597214178,2.8905981658728077,-0.1898556827915036,2.18841158162454,0.8789748658911551
109,0.944923076923077,347.50897435897434,,,,,,,10.0,,,81.48141917738805,6.88,6.020104853312175,,,,,,
110,0.944923076923077,350.0730769230769,,,,,,,10.0,,,81.39002289686148,6.94,6.069705124696096,,,,,,
111,0.944923076923077,352.6371794871795,,,,,,,10.0,,,81.19637642417635,7.0,6.1115552147229515,,,,,,
112,0.944923076923077,355.201282051282,,,,,,,10.0,,,80.94133969589265,7.06,6.148545924822489,,,,,,
113,0.944923076923077,357.7653846153846,,,,,,,10.0,,,80.68883745777472,7.12,6.185449210802714,,,,,,
114,0.944923076923077,360.32948717948716,,,,,,,10.0,,,80.31899035058753,7.19,6.2223202308019,,,,,,
115,0.944923076923077,362.8935897435897,,,,,,,10.0,,,80.05417062044143,7.25,6.257603633403778,,,,,,
116,0.944923076923077,365.4576923076923,,,,,,,10.0,,,79.8298784734993,7.31,6.295786078770956,,,,,,
117,0.944923076923077,368.02179487179484,,,,,,,10.0,,,79.44457656874135,7.38,6.330176798502604,,,,,,
118,0.944923076923077,370.58589743589744,,,,,,,10.0,,,79.19269258125709,7.44,6.365531901518504,,,,,,
119,0.944923076923077,373.15,,,,,,,10.0,,,78.93587382369572,7.5,6.400205985705058,,,,,,
120,0.9503846153846154,273.15,,,,,,,10.0,,,78.43474772485266,7.56,6.414611562093099,,,,,,
121,0.9503846153846154,275.7141025641025,,,,,,,10.0,,,77.92226105219214,7.62,6.4274478157361346,,,,,,
122,0.9503846153846154,278.2782051282051,,,,,,,10.0,,,77.31625683974228,7.69,6.44092747370402,,,,,,
123,0.9503846153846154,280.84230769230766,,,,,,,10.0,,,76.8189662344994,7.75,6.453625889619191,,,,,,
124,0.9503846153846154,283.40641025641025,,,,,,,10.0,,,76.33610221211644,7.81,6.466915698846181,,,,,,
125,0.9503846153846154,285.9705128205128,,,,,,,10.0,,,75.75296845520813,7.88,6.479954314231873,,,,,,
126,0.9503846153846154,288.53461538461534,,,,,,,10.0,,,75.28038822233326,7.94,6.4927903811136884,,,,,,
127,0.9503846153846154,291.09871794871793,,,,,,,10.0,,,74.82049637039502,8.0,6.5061301191647845,,,,,,
128,0.9503846153846154,293.6628205128205,,,,,,,10.0,,,74.36874832465098,8.06,6.519600951671601,,,,,,
129,0.9503846153846154,296.2269230769231,,,,,,,10.0,,,73.93157216821398,8.12,6.533787178993225,,,,,,
130,0.9503846153846154,298.7910256410256,,,,,,,10.0,,,73.38923154854902,8.19,6.546757503350576,,,,,,
131,0.9503846153846154,301.3551282051282,,,,,,,10.0,,,72.96806268487315,8.25,6.561160949865977,,,,,,
132,0.9503846153846154,303.91923076923075,,,,,,,10.0,,,72.54854091286802,8.31,6.575181317329407,,,,,,
133,0.9503846153846154,306.4833333333333,0.45643153526972524,14.46,12.551867219917442,0.4546218182,104.2135523613963,0.01938007073,10.0,0.7966942148760058,0.10366666666669744,72.80823934539121,8.38,6.6593870957692465,1.098708336413634,-0.3406243574166284,1.160168292958512,-0.342349725459955,2.0179242000868567,-0.09870833641363418
134,0.9503846153846154,309.0474358974359,0.24066576698149034,22.23,6.618308591990984,0.9373786028,102.20944558521569,0.03837583461,10.0,1.510960067969829,0.10356410256412119,73.21637770129607,8.44,6.749085056781769,0.8207470131523812,-0.6185856806778814,1.3469394626989906,-0.02808496418464561,2.0094910325499944,0.17925298684761884
135,0.9503846153846154,311.61153846153843,0.12739867823871792,37.677,3.5034636515647426,2.295625905,97.19917864476383,0.08398584613,10.0,2.854318181818078,0.21646153846154448,73.85451559108847,8.5,6.860801994800568,0.5444976160477341,-0.8948350777825286,1.5760763151581316,0.360901116900446,1.987662595054321,0.45550238395226594
136,0.9503846153846154,314.175641025641,0.0789991293973599,62.026,2.172476058427397,5.719267346,85.17453798767951,0.1585190377,10.0,4.603042671613494,0.02435897435896095,74.5395551983441,8.56,6.977893618742625,0.33695499904467985,-1.1023776947855828,1.7925737748141537,0.7573403980292427,1.9303097865023682,0.6630450009553202
137,0.9503846153846154,316.73974358974357,0.050530089238041934,104.888,1.389577454046153,15.60572895,73.14989733059542,0.3203927272,10.0,7.196432246998635,0.13725641025644109,75.437310325159,8.62,7.116104344526927,0.14288275904959272,-1.29644993478067,2.0207258043814376,1.1932840595485288,1.8642137209085319,0.8571172409504072
138,0.9503846153846154,319.30384615384617,0.03518905013832523,164.824,0.9676988788039439,45.30400464,59.121149897330724,0.6257495875,10.0,10.33379310344949,0.09015384615383937,76.23426743468244,8.69,7.255238024393718,-0.01425976213225712,-1.4535924559625197,2.217020449525406,1.6561365930985692,1.7717428724302215,1.014259762132257
139,0.9503846153846154,321.8679487179487,0.02585886978973939,253.298,0.7111189192178332,156.8151295,46.09445585215599,1.2993095000000001,10.0,14.062345593334936,0.2060512820513054,77.10573080551056,8.75,7.3937002142270405,-0.14805776686302824,-1.587390460693291,2.403631760685167,2.1953879610358285,1.6636486924696496,1.1480577668630283
140,0.9503846153846154,324.43205128205125,0.02104343040290163,370.662,0.5786943360797948,573.0030009,34.0698151950719,2.680980106,10.0,17.280279720279,0.31494871794876644,77.99899637421738,8.81,7.535597741603851,-0.2375507682349127,-1.6768834620651754,2.5689780647556737,2.758156896436671,1.5323697778303318,1.2375507682349127
141,0.9503846153846154,326.99615384615385,0.016525339529829798,493.182,0.45444683707031946,1535.298138,25.051334702258828,5.007293445,10.0,22.004774121582535,0.00584615384616427,78.75959647589617,8.88,7.675430385271708,-0.34251691490061037,-1.781849608730873,2.6930072174708775,3.186192723211034,1.3988308694601157,1.3425169149006104
142,0.9503846153846154,329.5602564102564,0.013976290996519777,690.455,0.3843480024042939,1509.966211,26.053388090349245,6.1730588719999995,10.0,26.018087611864434,0.4077435897436317,79.63424833413828,8.94,7.818253680070241,-0.41527537177448925,-1.8546080656047519,2.8391353789486375,3.178967229054471,1.415864208758897,1.4152753717744893
143,0.9503846153846154,332.124358974359,0.011375105247604135,896.695,0.3128153943091137,1503.761523,29.059548254620267,6.733764854,10.0,31.967736185382023,0.4386410256410045,80.43176290503256,9.0,7.954789737860362,-0.5047118825335762,-1.9440445763638388,2.952644748125773,3.1771789682655345,1.4632888586870345,1.5047118825335764
144,0.9503846153846154,334.6884615384615,0.010231315553971013,1138.661,0.2813611777342028,1445.916129,31.063655030800874,7.142762156,10.0,35.541506047599896,0.4965384615384778,81.25696108889456,9.06,8.09531633456548,-0.5507358267980411,-1.9900685206283037,3.0563944459903487,3.160143102246972,1.4922525546223497,1.5507358267980411
145,0.9503846153846154,337.25256410256407,0.00905669126464012,1380.195,0.24905900977760329,1353.014195,34.06981519507167,7.400351005,10.0,40.15112727272737,0.22743589743595294,82.07046601144891,9.12,8.235944652557373,-0.6036977429260953,-2.043030436756358,3.1399404497644134,3.131302352974439,1.532369777830329,1.6036977429260955
146,0.9503846153846154,339.81666666666666,0.008278724634076966,1672.963,0.22766492743711653,1223.243598,37.07597535934292,7.647130011,10.0,43.92420085330053,0.15133333333335486,82.74796523224154,9.19,8.374119595686595,-0.6427038687863651,-2.0820365626166275,3.223486336017073,3.0875129515028537,1.5690925848550714,1.642703868786365
147,0.9503846153846154,342.3807692307692,0.00708802312142162,2073.921,0.19492063583909455,1061.068012,42.08624229979455,7.871630773,10.0,51.30293135435348,0.5822307692308186,83.53148851169122,9.25,8.514228856563568,-0.7101421806020515,-2.149474874432314,3.316792209180545,3.0257432220631206,1.6241401511859757,1.7101421806020516
148,0.9503846153846154,344.9448717948718,0.006307074323650252,2394.137,0.17344454390038191,940.1077117,46.09445585215599,7.996116981999999,10.0,57.65531607464984,0.13712820512819235,84.3270926649025,9.31,8.6568004488945,-0.7608393573452789,-2.2001720511755414,3.379148998468741,2.973177615213575,1.6636486924696496,1.760839357345279
149,0.9503846153846154,347.50897435897434,0.005143418529976514,2896.906,0.14144400957435413,716.2508938,55.11293634496906,8.150640462,10.0,70.6993532641848,0.4680256410256334,85.12713592582844,9.38,8.811438258488973,-0.8494154410234841,-2.288748134853747,3.461934403266025,2.855065176926114,1.741253550282319,1.849415441023484
150,0.9503846153846154,350.0730769230769,0.0036452686548755528,3511.401,0.1002448880090777,435.039661,78.16016427104705,8.300923243,10.0,99.75571022728307,0.6419230769230921,86.11974315427791,9.44,8.977146371205647,-0.998937765002597,-2.43827045883286,3.545480428480683,2.63852885182423,1.8929854634785557,1.998937765002597
151,0.9503846153846154,352.6371794871795,0.001168955297774536,4362.87,0.03214627068879974,0.0,,8.856788707,10.0,311.0780748662131,0.1378205128204968,87.17665161647294,9.5,9.151140224933624,-1.4928694026221392,-2.932202096452402,3.6397722725504735,-inf,,2.492869402622139
152,0.9503846153846154,355.201282051282,4.444208371901751e-05,93379.96,0.0012221573022729814,0.7575016698,28392.390291748816,9.991998105,10.0,8182.2527929930875,0.09771794871795692,89.05709238692472,9.56,9.413819142182668,-2.912872893019358,-4.352205586849621,4.970253683561557,-0.1206164054868764,4.453201956344743,3.912872893019358
